BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
090740018271,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ВОИНСКАЯ ЧАСТЬ 5547 ВНУТРЕННИХ ВОЙСК МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84220,Оборонная деятельность,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
091041005689,"ФИЛИАЛ ""СЕКСЕУЛСКОЕ ЛОКОМОТИВНО-РЕМОНТНОЕ ДЕПО"" ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ҚАМҚОР ЛОКОМОТИВ""",33171,Ремонт подвижного состава железных дорог,433257100,с. САКСАУЛЬСКИЙ,305,Крупное предприятие (251 - 500 чел.)
091241006961,"КАЗАХСТАНСКИЙ ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""САЛИНИ КОСТРУТТОРИ С. П. А.""",71121,Деятельность в области инженерных изысканий и предоставление технических консультаций в этой области,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
091241007018,"КЫЗЫЛОРДИНСКИЙ ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""ТОДИНИ КОСТРУЦИОНИ ДЖЕНЕРАЛИ С. С. А.""",42110,Строительство дорог и автомагистралей,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
091241015663,"ФИЛИАЛ ОБЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОВМЕСТНОЕ ПРЕДПРИЯТИЕ АККОРД ОКАН"" В КАЗАХСТАНЕ (г. Кызылорда)",42110,Строительство дорог и автомагистралей,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
100741006674,"КЫЗЫЛОРДИНСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""SEMSER SECURITY""",80100,Деятельность частных охранных служб,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
101040002277,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ШКОЛА-ЛИЦЕЙ № 264""",85310,Основное и общее среднее образование,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
101240019932,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""КАНЦЕЛЯРИЯ КЫЗЫЛОРДИНСКОГО ОБЛАСТНОГО СУДА ДЕПАРТАМЕНТА ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ СУДОВ ПРИ ВЕРХОВНОМ СУДЕ РЕСПУБЛИКИ КАЗАХСТАН (АППАРАТА ВЕРХОВНОГО СУДА РЕСПУБЛИКИ КАЗАХСТАН)""",84230,Деятельность в области юстиции и правосудия,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
101241019581,"КЫЗЫЛОРДИНСКИЙ ФИЛИАЛ ОТКРЫТОГО АКЦИОНЕРНОГО ОБЩЕСТВА ""ЕВРО-АЗИАТСКАЯ СТРОИТЕЛЬНАЯ КОРПОРАЦИЯ ""EVRASCON""",42110,Строительство дорог и автомагистралей,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
110240020589,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ШКОЛА-ЛИЦЕЙ №266""",85310,Основное и общее среднее образование,434430100,п. Айтеке Би,305,Крупное предприятие (251 - 500 чел.)
110641003406,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДМСУ-22АБ"" В ГОРОДЕ Аральск",41202,Строительство нежилых зданий,433220100,г. Аральск,305,Крупное предприятие (251 - 500 чел.)
110940004403,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 3 УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ КЫЗЫЛОРДИНСКОЙ ОБЛАСТИ""",86210,Общая врачебная практика,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
140240025446,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""КЫЗЫЛОРДИНСКИЙ ГОРОДСКОЙ ПЕРИНАТАЛЬНЫЙ ЦЕНТР С ЖЕНСКОЙ КОНСУЛЬТАЦИЕЙ"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ КЫЗЫЛОРДИНСКОЙ ОБЛАСТИ",86102,Деятельность родильных домов,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
890140000056,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""КЫЗЫЛОРДИНСКАЯ ОБЛАСТНАЯ ИНФЕКЦИОННАЯ БОЛЬНИЦА""",86101,Деятельность больниц широкого профиля и специализированных больниц,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
940140001155,"АО ""СЫРДАРИЯМУНАЙ""",71122,Деятельность по проведению геологической разведки и изысканий (без научных исследований и разработок),431010000,г. Кызылорда,305,Крупная компания (251 - 500 чел.)
941040001085,"ТОО ""АЛЬЯНС""",41201,Строительство жилых зданий,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
950340000502,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""КЫЗЫЛОРДИНСКАЯ ОБЛАСТНАЯ ПСИХОНЕВРОЛОГИЧЕСКАЯ БОЛЬНИЦА""",86101,Деятельность больниц широкого профиля и специализированных больниц,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
960140000428,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""КЫЗЫЛОРДИНСКИЙ ОБЛАСТНОЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР""",86101,Деятельность больниц широкого профиля и специализированных больниц,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
960540000343,"ТОО ""ДОРСТРОЙ""",42110,Строительство дорог и автомагистралей,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
961140000212,"АО ""КЫЗЫЛОРДИНСКАЯ РАСПРЕДЕЛИТЕЛЬНАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""",35130,Распределение электроэнергии,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
970440002506,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ "" КЫЗЫЛОРДИНСКИЙ ГУМАНИТАРНЫЙ КОЛЛЕДЖ ИМ М. МАМЕТОВОЙ""",85322,Среднее специальное образование,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
970540002034,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ШКОЛА-ЛИЦЕЙ №249""",85310,Основное и общее среднее образование,434430100,п. Айтеке Би,305,Крупное предприятие (251 - 500 чел.)
970540002460,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ШКОЛА N204 ИМЕНИ Ы.АЛТЫНСАРИНА""",85310,Основное и общее среднее образование,434430100,п. Айтеке Би,305,Крупное предприятие (251 - 500 чел.)
980940002972,"ТОО ""КЫРАН""",49410,Грузовые перевозки автомобильным транспортом,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
990140004248,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""КЫЗЫЛОРДИНСКИЙ АГРАРНО-ТЕХНИЧЕСКИЙ КОЛЛЕДЖ"" ИМЕНИ ИСАТАЯ АБДУКАРИМОВА",85322,Среднее специальное образование,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
990140004525,"ГОС. КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 1"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ КЫЗЫЛОРДИНСКОЙ ОБЛАСТИ",86210,Общая врачебная практика,431010000,г. Кызылорда,305,Крупное предприятие (251 - 500 чел.)
990141004560,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""ЖЕЛЕЗНОДОРОЖНЫЕ ГОСПИТАЛИ МЕДИЦИНЫ КАТАСТРОФ"" - ""КАЗАЛИНСКАЯ ЖЕЛЕЗНОДОРОЖНАЯ БОЛЬНИЦА""",86101,Деятельность больниц широкого профиля и специализированных больниц,434430100,п. Айтеке Би,305,Крупная компания (251 - 500 чел.)
991140000357,"АО ""НЕФТЯНАЯ КОМПАНИЯ ""КОР""",06100,Добыча сырой нефти и попутного газа,431010000,г. Кызылорда,305,Крупная компания (251 - 500 чел.)
