990740013823,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАРАЗКОЖОБУВЬ""",15113,Выделка и окрашивание меха,311010000,Жамбылская область Г. ТАРАЗ,305,Крупные предприятия (от 251 до 500 чел.)
971040000548,"АКЦИОНЕРНОЕ ОБЩЕСТВО "" ЖЕТIСУ""",15200,Производство обуви,751710000,г. Алматы Медеуский район,225,Средние предприятия (от 201 до 250 чел.)
20640004572,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕМИПАЛАТИНСКАЯ ОБУВНАЯ ФАБРИКА""",15200,Производство обуви,632810000,Восточно-Казахстанская область Г. СЕМЕЙ,225,Средние предприятия (от 201 до 250 чел.)
