BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
010340003714,"ГОС. УЧРЕЖДЕНИЕ ""ВОЙСКОВАЯ ЧАСТЬ 2031"" ПОГРАНИЧНОЙ СЛУЖБЫ КОМИТЕТА НАЦИОНАЛЬНОЙ БЕЗОПАСНОСТИ РЕСПУБЛИКИ КАЗАХСТАН",84220,Оборонная деятельность,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
011140000215,"АО ""АГРОМАШХОЛДИНГ""",28302,Производство сельскохозяйственных машин,391010000,г. Костанай,310,Крупная компания (501 - 1000 чел.)
011241002032,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" -""ТОБОЛЬСКАЯ ДИСТАНЦИЯ ПУТИ""",52211,Эксплуатация железных дорог,396473100,п. ТОБОЛ,310,Крупная организация (501 - 1000 чел.)
020140002479,"ГОС. УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ СПЕЦИАЛИЗИРОВАННОЙ СЛУЖБЫ ОХРАНЫ Костанайской области МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84240,Деятельность по обеспечению общественного порядка и безопасности,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
020641001157,"Костанайский ПРОИЗВОДСТВЕННЫЙ ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""КАЗТРАНСГАЗ АЙМАҚ""",46712,Оптовая торговля природным (горючим) газом,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
030440005802,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ ""ЖитикараКОММУНЭНЕРГО"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА, ПАССАЖИРСКОГО ТРАНСПОРТА И АВТОМОБИЛЬНЫХ ДОРОГ АКИМАТА ЖИТИКАРИНСКОГО РАЙОНА""",35302,Производство тепловой энергии самостоятельными котельными,394420100,г. Житикара,310,Крупная организация (501 - 1000 чел.)
030940005395,"ТОО ""МЕЖРЕГИОНЭНЕРГОТРАНЗИТ""",35130,Распределение электроэнергии,391010000,г. Костанай,310,Крупная компания (501 - 1000 чел.)
031040007758,"ТОО ""АЛТЫНСАРИНО""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",394833100,с. АЛТЫНСАРИНО,310,Крупная компания (501 - 1000 чел.)
031240000544,"ТОО ""СТОФАРМ""",46460,Оптовая торговля фармацевтическими товарами,395430100,п. ЗАТОБОЛЬСК,310,Крупная компания (501 - 1000 чел.)
031241003202,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""ЛОКОМОТИВ""-""Костанайское ЭКСПЛУАТАЦИОННОЕ ЛОКОМОТИВНОЕ ДЕПО""",52211,Эксплуатация железных дорог,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
040340005711,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""Костанайский ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ ИНСТИТУТ"" МИНИСТЕРСТВА ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ КАЗАХСТАН",85420,Высшее образование,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
040840003426,"ТОО ""ҚОСТАНАЙ ЖОЛДАРЫ""",42110,Строительство дорог и автомагистралей,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
041240004108,"ТОО ""РУДНЕНСКИЙ ВОДОКАНАЛ""",36000,"Сбор, обработка и распределение воды",392410000,г. Рудный,310,Крупная организация (501 - 1000 чел.)
050140000011,"ТОО ""МЕРКУРИЙ 2030""",46909,Оптовая торговля широким ассортиментом товаров без какой-либо конкретизации,392410000,г. Рудный,310,Крупная организация (501 - 1000 чел.)
050140009818,"ТОО ""АГРОФИРМА ""БОРОВСКОЕ""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",395630100,с. БОРОВСКОЙ,310,Крупная организация (501 - 1000 чел.)
060140015983,"ТОО ""ДЕП""",10511,"Переработка молока, кроме консервирования, и производство сыров",391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
060241005569,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""ВОЕНИЗИРОВАННАЯ ЖЕЛЕЗНОДОРОЖНАЯ ОХРАНА"" В ГОРОДЕ Костанай",80100,Деятельность частных охранных служб,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
070241017405,"ЩУЧИНСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЗАХДОРСТРОЙ""",42110,Строительство дорог и автомагистралей,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
070640005123,"ТОО ""ФОРТИС""",41201,Строительство жилых зданий,392410000,г. Рудный,310,Крупная организация (501 - 1000 чел.)
080940018297,"ГОС. УЧРЕЖДЕНИЕ ""СЛУЖБА ПОЖАРОТУШЕНИЯ И АВАРИЙНО-СПАСАТЕЛЬНЫХ РАБОТ"" ДЕПАРТАМЕНТА ПО ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ Костанайской области МИНИСТЕРСТВА ПО ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ РЕСПУБЛИКИ КАЗАХСТАН",84250,Деятельность по обеспечению безопасности в чрезвычайных ситуациях,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
081240011455,"ТОО ""ПРОИЗВОДСТВЕННАЯ ФИРМА ""АГРОГАЗСТРОЙ""",42219,Строительство прочих распределительных инженерных сооружений,395430100,п. ЗАТОБОЛЬСК,310,Крупная организация (501 - 1000 чел.)
090240014964,"ГОС. УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ВНУТРЕННИХ ДЕЛ ГОРОДА КОСТАНАЯ ДЕПАРТАМЕНТА ВНУТРЕННИХ ДЕЛ Костанайской области МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84240,Деятельность по обеспечению общественного порядка и безопасности,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
091040016877,"ТОО ""АРЫСТАН-ПК""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",396230100,п. САРЫКОЛЬ,310,Крупная организация (501 - 1000 чел.)
100340017114,"ТОО ""АЛТЫН ОМИР""",11010,"Дистилляция, ректификация и смешивание спиртных напитков",392010000,г. Лисаковск,310,Крупная организация (501 - 1000 чел.)
110140000603,"ГОС. УЧРЕЖДЕНИЕ ""КАНЦЕЛЯРИЯ КостанайСКОГО ОБЛАСТНОГО СУДА ДЕПАРТАМЕНТА ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ СУДОВ ПРИ ВЕРХОВНОМ СУДЕ РЕСПУБЛИКИ КАЗАХСТАН (АППАРАТА ВЕРХОВНОГО СУДА РЕСПУБЛИКИ КАЗАХСТАН)""",84230,Деятельность в области юстиции и правосудия,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
111241023096,"ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ ""ЦЕНТР ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ"" ПО Костанайской области",84112,Деятельность региональных органов управления,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
120540007504,"ТОО ""ОРИОН МИНЕРАЛС""",07298,Добыча драгоценных металлов и руд редких металлов,394420100,г. Житикара,310,Крупная компания (501 - 1000 чел.)
120741017009,"ФИЛИАЛ № 12 ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАРЛАН СЕКЬЮРИТИ""",80100,Деятельность частных охранных служб,392410000,г. Рудный,310,Крупная организация (501 - 1000 чел.)
140741008846,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ"" ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""УКРУПНЕННАЯ ТОБОЛЬСКАЯ ДИСТАНЦИЯ ПУТИ""",52211,Эксплуатация железных дорог,396473100,п. ТОБОЛ,310,Крупная компания (501 - 1000 чел.)
920940000291,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""Костанайская ГОРОДСКАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА Костанайской области",86101,Деятельность больниц широкого профиля и специализированных больниц,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
940640000551,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""Костанайская ОБЛАСТНАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА Костанайской области",86101,Деятельность больниц широкого профиля и специализированных больниц,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
950140001068,"ГОС. УЧРЕЖДЕНИЕ ""ПРОКУРАТУРА Костанайской области""",84230,Деятельность в области юстиции и правосудия,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
950640000692,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""АУЛИЕКОЛЬСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА Костанайской области",86101,Деятельность больниц широкого профиля и специализированных больниц,393630100,с. АУЛИЕКОЛЬ,310,Крупная организация (501 - 1000 чел.)
950640000911,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""РУДНЕНСКАЯ ГОРОДСКАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА Костанайской области",86101,Деятельность больниц широкого профиля и специализированных больниц,392410000,г. Рудный,310,Крупная организация (501 - 1000 чел.)
950840000144,"АО ""ВАРВАРИНСКОЕ""",07298,Добыча драгоценных металлов и руд редких металлов,396435300,с. ВАРВАРИНКА,310,Крупная компания (501 - 1000 чел.)
960640000258,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ЖИТИКАРИНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА Костанайской области",86101,Деятельность больниц широкого профиля и специализированных больниц,394420100,г. Житикара,310,Крупная организация (501 - 1000 чел.)
970340000176,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ ""ПРОИЗВОДСТВЕННО-ХОЗЯЙСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ЛисаковскГОРКОММУНЭНЕРГО"" АКИМАТА ГОРОДА ЛисаковскА",35302,Производство тепловой энергии самостоятельными котельными,392010000,г. Лисаковск,310,Крупная организация (501 - 1000 чел.)
980240001037,"ТОО ""АК-БИДАЙ-АГРО""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",395030100,п. Карабалык,310,Крупная компания (501 - 1000 чел.)
980840000863,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ ""Костанайская ТЕПЛОЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ"" АКИМАТА ГОРОДА КОСТАНАЯ ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА, ПАССАЖИРСКОГО ТРАНСПОРТА И АВТОМОБИЛЬНЫХ ДОРОГ АКИМАТА ГОРОДА КОСТАНАЯ""",35301,Производство тепловой энергии тепловыми сетями,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
981040002328,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ВОИНСКАЯ ЧАСТЬ 6697 ВНУТРЕННИХ ВОЙСК МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84220,Оборонная деятельность,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
981240015496,"АО ""СЕВЕР ПТИЦА""",01472,Производство яиц,395430100,п. ЗАТОБОЛЬСК,310,Крупная компания (501 - 1000 чел.)
990140001322,"ГОС. УЧРЕЖДЕНИЕ ""Костанайская ОБЛАСТНАЯ ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА Костанайской области",86101,Деятельность больниц широкого профиля и специализированных больниц,395430100,п. ЗАТОБОЛЬСК,310,Крупная организация (501 - 1000 чел.)
990140005187,"ТОО ""ФИРМА ""АРАСАН""",11050,Производство пива,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
990340008486,"ТОО ""ИМ. К. МАРКСА""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",395455100,с. ОЗЕРНОЕ,310,Крупная организация (501 - 1000 чел.)
990640000779,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КостанайГАЗ"" УПРАВЛЕНИЯ ЭНЕРГЕТИКИ И КОММУНАЛЬНОГО ХОЗЯЙСТВА АКИМАТА Костанайской области""",35220,Распределение газообразного топлива по трубопроводам,391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
990840001982,"ТОО ""ИВОЛГА""",52101,Складирование и хранение зерна,391010000,г. Костанай,310,Крупная компания (501 - 1000 чел.)
990940000076,"ТОО ""ЛИДЕР-2""",11010,"Дистилляция, ректификация и смешивание спиртных напитков",392410000,г. Рудный,310,Крупная компания (501 - 1000 чел.)
991240001001,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ ""Костанай-СУ"" АКИМАТА ГОРОДА КОСТАНАЯ ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА, ПАССАЖИРСКОГО ТРАНСПОРТА И АВТОМОБИЛЬНЫХ ДОРОГ АКИМАТА ГОРОДА КОСТАНАЯ""",36000,"Сбор, обработка и распределение воды",391010000,г. Костанай,310,Крупная организация (501 - 1000 чел.)
БИН,Название компании / предприятия,ОКЭД,Отрасль деятельности предприятия,КАТО,Населённый пункт,КРП,Размер компании / предприятия
000140000578,"ТОО ""САРЫАГАШ""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",394055100,с. ПЕРЕЛЕСКИ,305,Крупная компания (251 - 500 чел.)
000240004732,"ТОО ""ТОБОЛЬСКОЕ-1""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",394067100,с. ГЛЕБОВКА,305,Крупное предприятие (251 - 500 чел.)
000341004692,"ФИЛИАЛ ""РУДНЕНСКИЙ ФИЛИАЛ ""ТОО ""ФИРМА ""АРАСАН""",11050,Производство пива,392410000,г. Рудный,305,Крупная фирма (251 - 500 чел.)
000640000209,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ ""Аркалыкская ТЕПЛОЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ"" АКИМАТА ГОРОДА Аркалыка Костанайской области",35301,Производство тепловой энергии тепловыми сетями,391610000,г. Аркалык,305,Крупное предприятие (251 - 500 чел.)
