BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
110140015717,"ГОС. УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ВНУТРЕННИХ ДЕЛ ГОРОДА ШЫМКЕНТА ДЕПАРТАМЕНТА ВНУТРЕННИХ ДЕЛ ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ""",84240,Деятельность по обеспечению общественного порядка и безопасности,511015100,"Шымкент, Енбекшинский район",311,Крупнейшее предприятие (от 1001 чел.)
120141000270,"ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТР ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ"" ПО ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ КОМИТЕТА ПО КОНТРОЛЮ АВТОМАТИЗАЦИИ ГОСУДАРСТВЕННЫХ УСЛУГ И КООРДИНАЦИИ ДЕЯТЕЛЬНОСТИ ЦЕНТРОВ ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ МИНИСТЕРСТВА ТРАНСПОРТА И КОММУНИКАЦИИ РЕСПУБЛИКИ КАЗАХСТАН",84112,Деятельность региональных органов управления,511013100,"Шымкент, Аль-Фарабийский район",311,Крупнейшее предприятие (от 1001 чел.)
931240000335,"АО ""ХИМФАРМ""",21201,Производство фармацевтических препаратов,511013100,"Шымкент, Аль-Фарабийский район",311,Крупнейшая компания (от 1001 чел.)
970640001095,"ГОС. УЧРЕЖДЕНИЕ""ДЕПАРТАМЕНТ ВНУТРЕННИХ ДЕЛ ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84240,Деятельность по обеспечению общественного порядка и безопасности,511011100,"Шымкент, Абайский район",311,Крупнейшее предприятие (от 1001 чел.)
980940000460,"ТОО ""МҰНАЙҚҰРЫЛЫССЕРВИС""",41202,Строительство нежилых зданий,515273300,С.КЫЗЫЛ САЙ,311,Крупнейшая компания (от 1001 чел.)
990141006221,"Филиал АО ""ВОЛКОВГЕОЛОГИЯ"" ""ГЕОЛОГОРАЗВЕДОЧНАЯ ЭКСПЕДИЦИЯ №7""",71122,Деятельность по проведению геологической разведки и изысканий (без научных исследований и разработок),515645200,С.ТАЙКОНЫР,311,Крупнейшая компания (от 1001 чел.)
990240005557,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЮЖНО-КАЗАХСТАНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.АУЭЗОВА"" МИНИСТЕРСТВА ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ КАЗАХСТАН",85420,Высшее образование,511013100,"Шымкент, Аль-Фарабийский район",311,Крупнейшее предприятие (от 1001 чел.)
990240020322,"УЧРЕЖДЕНИЕ ""ШЫМКЕНТСКОЕ ОТДЕЛЕНИЕ МЕЖДУНАРОДНОГО КАЗАХСКО-ТУРЕЦКОГО УНИВЕРСИТЕТА ИМЕНИ Х А ЯСАВИ""",85420,Высшее образование,511013100,"Шымкент, Аль-Фарабийский район",311,Крупнейшее предприятие (от 1001 чел.)
990440008043,"УЧРЕЖДЕНИЕ ""МЕЖДУНАРОДНЫЙ КАЗАХСКО-ТУРЕЦКИЙ УНИВЕРСИТЕТ ИМЕНИ ХОДЖА АХМЕТА ЯСАВИ""",85420,Высшее образование,512610000,Г.ТУРКЕСТАН,311,Крупнейшее предприятие (от 1001 чел.)
990540000170,"АО ""ОҢТҮСТІК МҰНАЙГАЗ""",09100,Техническая поддержка при добыче нефти и природного газа,515849100,С.ТОГЫС,311,Крупнейшая компания (от 1001 чел.)
990740001631,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ОБЛАСТНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА"" АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,511013100,"Шымкент, Аль-Фарабийский район",311,Крупнейшее предприятие (от 1001 чел.)
991141005165,"ЮЖНО-КАЗАХСТАНСКИЙ ОБЛАСТНОЙ Филиал АО ""КАЗПОЧТА""",53100,Почтовые услуги в соответствии с обязательствами по предоставлению услуг в зоне всеобщего охвата,511013100,"Шымкент, Аль-Фарабийский район",311,Крупнейшая компания (от 1001 чел.)
БИН,Наименование организации,ОКЭД,Вид деятельности,КАТО,Населённый пункт,КРП,Размер организации
000240002974,"ГОС. УЧРЕЖДЕНИЕ ""ОБЛАСТНОЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР""",86101,Деятельность больниц широкого профиля и специализированных больниц,511015100,"Шымкент, Енбекшинский район",310,Крупная организация (501 - 1000 чел.)
000640001069,"ТОО ""РАХАТ-ШЫМКЕНТ""",10820,"Производство какао, шоколада и сахаристых кондитерских изделий",511015100,"Шымкент, Енбекшинский район",310,Крупная компания (от 501 до 1000 чел.)
010141002561,"Филиал АО ""АЗИМУТ ЭНЕРДЖИ СЕРВИСЕЗ"" В ГОРОДЕ ШЫМКЕНТ ""ГЕОТЕХНИКА""",71122,Деятельность по проведению геологической разведки и изысканий (без научных исследований и разработок),511011100,"Шымкент, Абайский район",310,Крупная организация (501 - 1000 чел.)
010640002782,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ШЫМКЕНТСКАЯ ГОРОДСКАЯ БОЛЬНИЦА СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ"" АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,511011100,"Шымкент, Абайский район",310,Крупная организация (501 - 1000 чел.)
011241001391,"Филиал АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ"" ""КАЗАКСТАН ТЕМIР ЖОЛЫ""-""АРЫССКОЕ ЭКСПЛУАТАЦИОННОЕ ВАГОННОЕ ДЕПО""",33171,Ремонт подвижного состава железных дорог,511610000,Г.АРЫСЬ,310,Крупная организация (501 - 1000 чел.)
