931240000335,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ХИМФАРМ""",21201,Производство фармацевтических препаратов,511013100,Южно-Казахстанская область АЛЬ-ФАРАБИЙСКИЙ РАЙОН,311,Крупные предприятия (от 1001 чел. до )
60540008251,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""SUPER-PHARM""",21100,Производство основных фармацевтических продуктов,314033100,Жамбылская область С.АЙШАБИБИ,215,Средние предприятия (от 101 до 150 чел.)
