BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
051040002641,"ТОО ""ГЕОЛОГОРАЗВЕДОЧНАЯ КОМПАНИЯ ""ТОПАЗ""",71122,Деятельность по проведению геологической разведки и изысканий (без научных исследований и разработок),631010000,г. Усть-Каменогорск,305,Крупное предприятие (251 - 500 чел.)
051040003987,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ВОЙСКОВАЯ ЧАСТЬ 32388"" МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",84220,Оборонная деятельность,632810000,г. Семей,305,Крупное предприятие (251 - 500 чел.)
051240002371,"ТОО ""ӨСКЕМЕНСПЕЦКОММУНТРАНС""",38110,Сбор неопасных отходов,631010000,г. Усть-Каменогорск,305,Крупное предприятие (251 - 500 чел.)
060140017830,"ТОО ""ВОСТОК БРОЙЛЕР""",01471,"Разведение птицы на мясо, племенной птицы и молодняка",632810000,г. Семей,305,Крупное предприятие (251 - 500 чел.)
060540000305,"КОММУНАЛЬНОЕ ГОС. ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ӨСКЕМЕН-ТӘРТІП"" АКИМАТА ГОРОДА УСТЬ-КАМЕНОГОРСКА",38110,Сбор неопасных отходов,631010000,г. Усть-Каменогорск,305,Крупное предприятие (251 - 500 чел.)
060640006308,"ТОО ""СОВМЕСТНОЕ КАЗАХСТАНСКО-АВСТРАЛИЙСКОЕ ПРЕДПРИЯТИЕ ""CENTRAL ASIA MINING""",09900,Техническая поддержка для прочих областей горнодобывающей промышленности и подземной разработки,631010000,г. Усть-Каменогорск,305,Крупное предприятие (251 - 500 чел.)
060740007647,"ТОО ""ГИДРОСТАЛЬ""",25112,Производство легких металлических конструкций,631010000,г. Усть-Каменогорск,305,Крупное предприятие (251 - 500 чел.)
060840001087,"ТОО ""КАЗАХЦЕМЕНТ""",23510,"Производство цемента, включая клинкеры",634421100,г. ШАР,305,Крупная компания (251 - 500 чел.)
060940000131,"ТОО ""ОПЫТНОЕ ХОЗЯЙСТВО МАСЛИЧНЫХ КУЛЬТУР""",01500,Смешанное сельское хозяйство,634039300,с. СОЛНЕЧНОЕ,305,Крупное предприятие (251 - 500 чел.)
060940004104,"ТОО ""ТАРБАГАТАЙ МУНАЙ""",71122,Деятельность по проведению геологической разведки и изысканий (без научных исследований и разработок),631010000,г. Усть-Каменогорск,305,Крупное предприятие (251 - 500 чел.)
070341014902,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ"" ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""СЕМЕЙСКАЯ ДИСТАНЦИЯ СИГНАЛИЗАЦИИ И СВЯЗИ""",52211,Эксплуатация железных дорог,632810000,г. Семей,305,Крупное предприятие (251 - 500 чел.)
070441007346,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""АКТОГАЙСКАЯ ДИСТАНЦИЯ СИГНАЛИЗАЦИИ И СВЯЗИ""",52211,Эксплуатация железных дорог,633441100,П.АКТОГАЙ,305,Крупная компания (251 - 500 чел.)
071040007973,"КОММУНАЛЬНОЕ ГОС. ПРЕДПРИЯТИЕ ""ТАРБАҒАТАЙ-ВЕТ"" АКИМАТА ТАРБАГАТАЙСКОГО РАЙОНА",75000,Ветеринарная деятельность,635830100,с. АКСУАТ,305,Крупное предприятие (251 - 500 чел.)
080240021886,"КОММУНАЛЬНОЕ ГОС. ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ОБЛШЫҒЫСЖОЛ"" УПРАВЛЕНИЯ ПАССАЖИРСКОГО ТРАНСПОРТА И АВТОМОБИЛЬНЫХ ДОРОГ ВОСТОЧНО-КАЗАХСТАНСКОГО ОБЛАСТНОГО АКИМАТА",42110,Строительство дорог и автомагистралей,631000300,с. МЕНОВНОЕ,305,Крупное предприятие (251 - 500 чел.)
080441021571,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННО- КОММЕРЧЕСКАЯ ФИРМА ""КАЗАХСТАН ТЕКСТИ ЛАЙН"" В ГОРОДЕ РИДДЕР",96011,Стирка и обработка белья,632410000,г. Риддер,305,Крупное предприятие (251 - 500 чел.)
080540018321,"КОММУНАЛЬНОЕ ГОС. ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА УЛАНСКОГО РАЙОНА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ВОСТОЧНО-КАЗАХСТАНСКОГО ОБЛАСТНОГО АКИМАТА.",86101,Деятельность больниц широкого профиля и специализированных больниц,636269100,с. ТАВРИЧЕСКОЕ,305,Крупное предприятие (251 - 500 чел.)
080540020185,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ПОЛИКЛИНИКА №1 СМЕШАННОГО ТИПА ГОРОДА СЕМЕЙ"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ВОСТОЧНО-КАЗАХСТАНСКОГО ОБЛАСТНОГО АКИМАТА",86101,Деятельность больниц широкого профиля и специализированных больниц,632810000,г. Семей,305,Крупное предприятие (251 - 500 чел.)
080640003228,"КОММУНАЛЬНОЕ ГОС. ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА ТАРБАГАТАЙСКОГО РАЙОНА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ВОСТОЧНО-КАЗАХСТАНСКОГО ОБЛАСТНОГО АКИМАТА",86101,Деятельность больниц широкого профиля и специализированных больниц,635830100,с. АКСУАТ,305,Крупное предприятие (251 - 500 чел.)
080640003505,"КОММУНАЛЬНОЕ ГОС. ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЖАРМИНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ВОСТОЧНО-КАЗАХСТАНСКОГО ОБЛАСТНОГО АКИМАТА",86101,Деятельность больниц широкого профиля и специализированных больниц,634430100,с. КАЛБАТАУ,305,Крупное предприятие (251 - 500 чел.)
080640009831,"КОММУНАЛЬНОЕ ГОС. ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ""МЕЖРАЙОННАЯ БОЛЬНИЦА ТАРБАГАТАЙСКОГО РАЙОНА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ВОСТОЧНО-КАЗАХСТАНСКОГО ОБЛАСТНОГО АКИМАТА.",86101,Деятельность больниц широкого профиля и специализированных больниц,635833100,с. АКЖАР,305,Крупное предприятие (251 - 500 чел.)
080640010409,"КОММУНАЛЬНОЕ ГОС. ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""МЕЖРАЙОННАЯ БОЛЬНИЦА КОКПЕКТИНСКОГО РАЙОНА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ВОСТОЧНО-КАЗАХСТАНСКОГО ОБЛАСТНОГО АКИМАТА",86101,Деятельность больниц широкого профиля и специализированных больниц,635063100,с. САМАРСКОЕ,305,Крупное предприятие (251 - 500 чел.)
080640010558,"КОММУНАЛЬНОЕ ГОС. ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА УРДЖАРСКОГО РАЙОНА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ВОСТОЧНО-КАЗАХСТАНСКОГО ОБЛАСТНОГО АКИМАТА",86101,Деятельность больниц широкого профиля и специализированных больниц,636430100,с. УРДЖАР,305,Крупное предприятие (251 - 500 чел.)
080640010736,"КОММУНАЛЬНОЕ ГОС. ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА КОКПЕКТИНСКОГО РАЙОНА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ВОСТОЧНО-КАЗАХСТАНСКОГО ОБЛАСТНОГО АКИМАТА",86101,Деятельность больниц широкого профиля и специализированных больниц,635030100,с. КОКПЕКТЫ,305,Крупное предприятие (251 - 500 чел.)
080740001812,"КОММУНАЛЬНОЕ ГОС. ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 2 ГОРОДА УСТЬ-КАМЕНОГОРСК"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ВОСТОЧНО-КАЗАХСТАНСКОГО ОБЛАСТНОГО АКИМАТА",86210,Общая врачебная практика,631010000,г. Усть-Каменогорск,305,Крупное предприятие (251 - 500 чел.)
080740010056,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ВОЙСКОВАЯ ЧАСТЬ 44736"" МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",84220,Оборонная деятельность,632810000,г. Семей,305,Крупное предприятие (251 - 500 чел.)
090441010002,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ҚАЗМҰНАЙГАЗ ӨНІМДЕРІ"" ПО ВОСТОЧНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",47300,Розничная торговля топливом в специализированных магазинах,631010000,г. Усть-Каменогорск,305,Крупное предприятие (251 - 500 чел.)
090840000609,"ТОО ""КАЗЦИНК-ЭНЕРГО""",35120,Передача электроэнергии,631010000,г. Усть-Каменогорск,305,Крупная компания (251 - 500 чел.)
090941013382,"ФИЛИАЛ ""АЯКОЗСКОЕ ЛОКОМОТИВОРЕМОНТНОЕ ДЕПО"" ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ҚАМҚОР ЛОКОМОТИВ""",33171,Ремонт подвижного состава железных дорог,631810000,г. Аягоз,305,Крупное предприятие (251 - 500 чел.)
100440007963,"ТОО ""УСТЬ-КАМЕНОГОРСКИЙ ЗАВОД МЕТАЛЛОКОНСТРУКЦИЙ-ИМСТАЛЬКОН""",25111,Производство строительных стальных конструкций,631010000,г. Усть-Каменогорск,305,Крупное предприятие (251 - 500 чел.)
100440008268,"ТОО ""СЕМИПАЛАТИНСКАЯ МОНТАЖНАЯ ФИРМА - ИМСТАЛЬКОН""",41202,Строительство нежилых зданий,632810000,г. Семей,305,Крупное предприятие (251 - 500 чел.)
100440008991,"ТОО ""УСТЬ-КАМЕНОГОРСКАЯ МОНТАЖНАЯ ФИРМА ""ИМСТАЛЬКОН""",41201,Строительство жилых зданий,631010000,г. Усть-Каменогорск,305,Крупное предприятие (251 - 500 чел.)
100440018097,"ТОО ""СТРОЙКОНТИНЕНТ № 1""",41201,Строительство жилых зданий,631010000,г. Усть-Каменогорск,305,Крупная компания (251 - 500 чел.)
100540004010,"ТОО ""СОВМЕСТНОЕ ПРЕДПРИЯТИЕ ""SUMMIT ATOM RARE EARTH COMPANY"" (ТОО ""СОВМЕСТНОЕ ПРЕДПРИЯТИЕ ""САММИТ АТОМ РЭЙР ЙОРС КАМПАНИ"")",73200,Исследование конъюнктуры рынка и изучение общественного мнения,631010000,г. Усть-Каменогорск,305,Крупное предприятие (251 - 500 чел.)
101240017400,"КОММУНАЛЬНОЕ ГОС. ПРЕДПРИЯТИЕ ""БУХТАРМА ИНФРАСЕРВИС"" АКИМАТА ЗЫРЯНОВСКОГО РАЙОНА",35303,Теплоснабжение,634835100,П.HОВАЯ БУХТАРМА,305,Крупное предприятие (251 - 500 чел.)
110341004912,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""ВОСТОЧНО-КАЗАХСТАНСКОЕ ОТДЕЛЕНИЕ ДОРОГИ""",52211,Эксплуатация железных дорог,631010000,г. Усть-Каменогорск,305,Крупное предприятие (251 - 500 чел.)
111041015901,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА "" НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""ЗАЩИТИНСКОЕ ЭКСПЛУАТАЦИОННОЕ ВАГОННОЕ ДЕПО""",52211,Эксплуатация железных дорог,631010000,г. Усть-Каменогорск,305,Крупное предприятие (251 - 500 чел.)
