BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
110941015187,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""УКРУПНЕННАЯ САРЫ-ШАГАНСКАЯ ДИСТАНЦИЯ ПУТИ""",49200,Грузовой железнодорожный транспорт,353667100,Карагандинская область П.САРЫШАГАН,305,Крупная организация (251 - 500 чел.)
111141001389,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""ДОСТЫКСКОЕ ЭКСПЛУАТАЦИОННОЕ ВАГОННОЕ ДЕПО""",49200,Грузовой железнодорожный транспорт,193443100,Алматинская область П.ДОСТЫК,310,Крупное предприятие (501 - 1000 чел.)
121241017449,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""УКРУПНЕННАЯ АТЫРАУСКАЯ ДИСТАНЦИЯ ПУТИ""",49200,Грузовой железнодорожный транспорт,231010000,"Атырауская область, г. АТЫРАУ",305,Крупная организация (251 - 500 чел.)
131241012837,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""KM TRANCO"" ЖЕЗКАЗГАНСКИЙ ЖЕЛЕЗНОДОРОЖНЫЙ КОМПЛЕКС",49200,Грузовой железнодорожный транспорт,351810000,"Карагандинская область, г. ЖЕЗКАЗГАН",310,Крупное предприятие (501 - 1000 чел.)
131241014328,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""KM TRANCO"" - НУРИНСКИЙ ЖЕЛЕЗНОДОРОЖНЫЙ КОМПЛЕКС",49200,Грузовой железнодорожный транспорт,354061100,Карагандинская область П.КУШОКЫ,310,Крупное предприятие (501 - 1000 чел.)
131241014655,"ФИЛИАЛ ТОО ""КМ TRANCO"" - БАЛХАШСКИЙ ЖЕЛЕЗНОДОРОЖНЫЙ КОМПЛЕКС",49200,Грузовой железнодорожный транспорт,351610000,"Карагандинская область, г. БАЛХАШ",305,Крупная организация (251 - 500 чел.)
140641010567,"ФИЛИАЛ АО «НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ""-""СТАНЦИЯ АЛТЫНКОЛЬ""",49200,Грузовой железнодорожный транспорт,195645100,Алматинская область с. ПИДЖИМ,305,Крупная организация (251 - 500 чел.)
БИН,Наименование транспортного предприятия,ОКЭД,Тип перевозок,КАТО,Населённый пункт,КРП,Размер предприятия
000141006136,"ФИЛИАЛ ""ЗАПАДНЫЙ"" АКЦИОНЕРНОГО ОБЩЕСТВА ""КАЗТРАНССЕРВИС""",49200,Грузовой ж/д транспорт,151010000,"Актюбинская область, г. АКТОБЕ",160,Малое предприятие (от 51 до 100 чел.)
011241001064,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ҚАЗАҚСТАН ТЕМІР ЖОЛЫ""-""КОСТАНАЙСКОЕ ОТДЕЛЕНИЕ МАГИСТРАЛЬНОЙ СЕТИ""",49200,Грузовой ж/д транспорт,391010000,"Костанайская область, г. КОСТАНАЙ",220,Средние предприятия (от 151 до 200 чел.)
011241001292,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМIР ЖОЛЫ""-""КОСТАНАЙСКАЯ ДИСТАНЦИЯ ПУТИ""",49200,Грузовой ж/д транспорт,391010000,"Костанайская область, г. КОСТАНАЙ",305,Крупная организация (251 - 500 чел.)
011241002588,"""ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""ПАВЛОДАРСКОЕ ОТДЕЛЕНИЕ ДОРОГИ""",49200,Грузовой ж/д транспорт,551010000,"Павлодарская область, г. ПАВЛОДАР",311,Крупная компания (от 1001 чел.)
011241002845,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""КАЗАКСТАН ТЕМIР ЖОЛЫ""-""КАНДЫАГАШСКОЕ ЭКСПЛУАТАЦИОННОЕ ВАГОННОЕ ДЕПО""",49200,Грузовой ж/д транспорт,154820100,"Актюбинская область, г. КАНДЫАГАШ",310,Крупное предприятие (501 - 1000 чел.)
